date,month,machine,ams_mode,item,description,category,category_source,style_confidence,is_production_run,operators,units_packs,machine_hrs,operator_hrs,units_per_machine_hr,units_per_machine_min,units_per_operator_hr,data_flag
2026-02-02,2026-02,Maisa 1,,40089,ORG Raspberry Mocha 25Ct,Tea,inferred,,yes,3.0,335,2.06,6.18,162.6,2.71,54.2,
2026-02-02,2026-02,Maisa 1,,43370,ORG Dandelion Blueberry Vanilla 10ct/6pk Tea Bag,Tea,inferred,,yes,3.0,287,3.55,10.65,80.8,1.347,26.9,
2026-02-02,2026-02,Maisa 1,,45070,ORG Miraculous Mushrooms A&P 10Ct/6Pk Tea Bag,Tea,inferred,,yes,3.0,18,0.14,0.42,128.6,2.143,42.9,
2026-02-02,2026-02,Maisa 1,,45070L,Org Miraculous Mushroom A&P 10Ct Tea Bag Loose,Tea,inferred,,yes,3.0,216,0.26,0.78,830.8,13.846,276.9,
2026-02-02,2026-02,Maisa 1,,48004,WWB ORG French Chicory 25ct Tea Bag,Tea,inferred,,yes,3.0,168,1.0,3.0,168.0,2.8,56.0,
2026-02-02,2026-02,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.38,1.14,,,,
2026-02-02,2026-02,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.31,0.93,,,,
2026-02-02,2026-02,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.37,1.11,,,,
2026-02-02,2026-02,Maisa 1,,TB337,ORG Blueberry Vanilla Tea Bag,Tea,inferred,,yes,3.0,2173,0.28,0.84,7760.7,129.345,2586.9,
2026-02-02,2026-02,Maisa 2+3,,43220,ORG Dandelion Caramel Nut 10ct/6pk Tea Bag - A,Tea,inferred,,yes,5.0,721,5.54,27.7,130.1,2.169,26.0,
2026-02-02,2026-02,Maisa 2+3,,43220F,Dandelion Caramel Nut Dual Language 10 cnt TB - A,Tea,inferred,,yes,5.0,230,1.5,7.5,153.3,2.556,30.7,
2026-02-02,2026-02,Maisa 2+3,,43221,ORG Dandelion Caramel Nut 25CT Tea Bag - A,Tea,governed,high,yes,5.0,432,2.1,10.5,205.7,3.429,41.1,
2026-02-02,2026-02,WeighRight,,80060,ORG Hazelnut 11OZ Bag/6 Count Case - GA,Bag/Other,inferred,,yes,3.0,230,3.2,9.6,71.9,1.198,24.0,
2026-02-02,2026-02,WeighRight,,80060L,Org Hazelnut 11OZ Bag/Box of 24 - GA,Bag/Other,inferred,,yes,3.0,1200,2.08,6.24,576.9,9.615,192.3,
2026-02-02,2026-02,WeighRight,,80063,ORG Hazelnut 11OZ Bag 3PK  - GA,Bag/Other,inferred,,yes,3.0,128,0.44,1.32,290.9,4.848,97.0,
2026-02-02,2026-02,WeighRight,,80066A,Hazelnut 500g APG Bag - GA,APG,inferred,,yes,3.0,600,1.55,4.65,387.1,6.452,129.0,
2026-02-02,2026-02,WeighRight,,86010L,ORG Dark Chocolate 10 Oz Bag/Box of 24,Bag/Other,inferred,,yes,3.0,576,1.11,3.33,518.9,8.649,173.0,
2026-02-02,2026-02,WeighRight,,CleanGA,Clean + Gluten + Almond Tests,Bag/Other,inferred,,,3.0,0,0.37,1.11,,,,
2026-02-03,2026-02,AMS,handpack,10025,ORG Lavender 1LB Bag - 79523910025,Bag/Other,inferred,,yes,3.0,112,1.36,4.08,82.4,1.373,27.5,
2026-02-03,2026-02,AMS,handpack,10401A,AMZN-WWB-ORG Krishna Tulsi- 8OZ Bag,Bag/Other,inferred,,yes,3.0,768,8.31,24.93,92.4,1.54,30.8,
2026-02-03,2026-02,Assembly,,30013,Instant Miraculous Mushrooms C+5 135g Bag / 6 Count Case,Instant,inferred,,yes,1.0,27,1.16,1.16,23.3,0.388,23.3,
2026-02-03,2026-02,Assembly,,40001,Herbal Tea Sampler Box - 6 Count Case,Sampler,inferred,,yes,1.0,35,3.51,3.51,10.0,0.166,10.0,
2026-02-03,2026-02,Assembly,,40001A,AMZN Labeled Herbal Tea Sampler Box/Variety Pack,Bundle,inferred,,yes,1.0,756,10.1,10.1,74.9,1.248,74.9,
2026-02-03,2026-02,Assembly,,50097,Teeccino 30g Packet 10 Flavor Sampler,Sampler,governed,high,yes,1.0,71,1.55,1.55,45.8,0.763,45.8,
2026-02-03,2026-02,Assembly,,83223,ORG Dandelion Caramel Nut 10OZ Bag 3PK - A,Bag/Other,inferred,,yes,1.0,128,3.34,3.34,38.3,0.639,38.3,
2026-02-03,2026-02,Maisa 1,,42111,ORG French Vanilla 25CT Tea Bag - G,Tea,governed,high,yes,3.0,432,2.55,7.65,169.4,2.824,56.5,
2026-02-03,2026-02,Maisa 1,,43081,ORG Dandelion Mocha 25CT Tea Bag - A,Tea,governed,high,yes,3.0,651,4.11,12.33,158.4,2.64,52.8,
2026-02-03,2026-02,Maisa 1,,48004,WWB ORG French Chicory 25ct Tea Bag,Tea,inferred,,yes,3.0,225,1.38,4.14,163.0,2.717,54.3,
2026-02-03,2026-02,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.44,1.32,,,,
2026-02-03,2026-02,Maisa 1,,CleanA,Clean + Almond Test,Tea,inferred,,,3.0,0,0.35,1.05,,,,
2026-02-03,2026-02,Maisa 2+3,,43221,ORG Dandelion Caramel Nut 25CT Tea Bag - A,Tea,governed,high,yes,5.0,1368,5.0,25.0,273.6,4.56,54.7,
2026-02-03,2026-02,Maisa 2+3,,45020,ORG Chaga Ashwagandha 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,473,4.1,20.5,115.4,1.923,23.1,
2026-02-03,2026-02,Maisa 2+3,,CleanA,Clean + Almond Test,Tea,inferred,,,5.0,0,0.53,2.65,,,,
2026-02-03,2026-02,WeighRight,,10015,"ORG Schisandra, 1 lb Bag",Bag/Other,inferred,,yes,3.0,1232,2.35,7.05,524.3,8.738,174.8,
2026-02-03,2026-02,WeighRight,,10042,ORG Burdock 1 Lb Bag,Bag/Other,inferred,,yes,3.0,276,0.32,0.96,862.5,14.375,287.5,
2026-02-03,2026-02,WeighRight,,56010,Dark Chocolate 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,1080,2.2,6.6,490.9,8.182,163.6,
2026-02-03,2026-02,WeighRight,,86010,ORG Dark Chocolate 10 Oz Bag/6 Count Case,Bag/Other,inferred,,yes,3.0,120,1.44,4.32,83.3,1.389,27.8,
2026-02-03,2026-02,WeighRight,,86010L,ORG Dark Chocolate 10 Oz Bag/Box of 24,Bag/Other,inferred,,yes,3.0,864,1.26,3.78,685.7,11.429,228.6,
2026-02-03,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.4,1.2,,,,
2026-02-03,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.43,1.29,,,,
2026-02-04,2026-02,AMS,handpack,10401A,AMZN-WWB-ORG Krishna Tulsi- 8OZ Bag,Bag/Other,inferred,,yes,3.0,432,2.04,6.12,211.8,3.529,70.6,
2026-02-04,2026-02,AMS,handpack,30004,Instant Barley - 6 Oz Bag - G,Instant,inferred,,yes,3.0,600,4.07,12.21,147.4,2.457,49.1,
2026-02-04,2026-02,AMS,handpack,40066,Hazelnut Tagless Tea Bag - 50 Ct - GA,Tea,governed,high,yes,3.0,456,3.24,9.72,140.7,2.346,46.9,
2026-02-04,2026-02,Assembly,,40001,Herbal Tea Sampler Box - 6 Count Case,Sampler,inferred,,yes,1.0,50,10.15,10.15,4.9,0.082,4.9,
2026-02-04,2026-02,Assembly,,40001A,AMZN Labeled Herbal Tea Sampler Box/Variety Pack,Bundle,inferred,,yes,1.0,350,3.55,3.55,98.6,1.643,98.6,
2026-02-04,2026-02,Assembly,,43340L,Org Dandelion Coconut 10 Ct Tea Bag Loose - A,Tea,governed,high,yes,1.0,345,6.25,6.25,55.2,0.92,55.2,
2026-02-04,2026-02,Assembly,,50097,Teeccino 30g Packet 10 Flavor Sampler,Sampler,governed,high,yes,1.0,55,3.35,3.35,16.4,0.274,16.4,
2026-02-04,2026-02,Assembly,,TGB502,Chaga Ashwaganda Tea Goody Bag,Bag/Other,inferred,,yes,1.0,80,0.43,0.43,186.0,3.101,186.0,
2026-02-04,2026-02,Maisa 1,,40031,ORG Almond Amaretto 25CT Tea Bag - GA,Tea,governed,high,yes,3.0,456,3.13,9.39,145.7,2.428,48.6,
2026-02-04,2026-02,Maisa 1,,42111,ORG French Vanilla 25CT Tea Bag - G,Tea,governed,high,yes,3.0,200,0.59,1.77,339.0,5.65,113.0,
2026-02-04,2026-02,Maisa 1,,48002,WWB ORG Roasted Barley 25ct Tea Bag - G,Tea,inferred,,yes,3.0,549,4.33,12.99,126.8,2.113,42.3,
2026-02-04,2026-02,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.4,1.2,,,,
2026-02-04,2026-02,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.39,1.17,,,,
2026-02-04,2026-02,Maisa 2+3,,45020,ORG Chaga Ashwagandha 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,907,8.4,42.0,108.0,1.8,21.6,
2026-02-04,2026-02,Maisa 2+3,,45020F,Chaga Ashwagandha Dual Language 10 cnt TB,Tea,inferred,,yes,5.0,184,1.21,6.05,152.1,2.534,30.4,
2026-02-04,2026-02,WeighRight,,10019,ORG Astragalus 8 Oz Bag,Bag/Other,inferred,,yes,3.0,1072,2.0,6.0,536.0,8.933,178.7,
2026-02-04,2026-02,WeighRight,,10042,ORG Burdock 1 Lb Bag,Bag/Other,inferred,,yes,3.0,1176,1.4,4.2,840.0,14.0,280.0,
2026-02-04,2026-02,WeighRight,,10043,"ORG Star Anise, 6Oz Bag",Bag/Other,inferred,,yes,3.0,1200,4.54,13.62,264.3,4.405,88.1,
2026-02-04,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.3,0.9,,,,
2026-02-04,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.45,1.35,,,,
2026-02-04,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.31,0.93,,,,
2026-02-05,2026-02,AMS,handpack,10071,AMZN - WWB - ORG Roasted Barley - 1 Lb - G,Bag/Other,inferred,,yes,3.0,720,4.34,13.02,165.9,2.765,55.3,
2026-02-05,2026-02,AMS,handpack,10201,WWB - ORG Peppermint Leaf - 4 Oz Bag,Bag/Other,inferred,,yes,3.0,561,4.11,12.33,136.5,2.275,45.5,
2026-02-05,2026-02,AMS,handpack,40066,Hazelnut Tagless Tea Bag - 50 Ct - GA,Tea,governed,high,yes,2.0,118,1.11,2.22,106.3,1.772,53.2,
2026-02-05,2026-02,Assembly,,40001A,AMZN Labeled Herbal Tea Sampler Box/Variety Pack,Bundle,inferred,,yes,1.0,190,3.55,3.55,53.5,0.892,53.5,
2026-02-05,2026-02,Assembly,,43340L,Org Dandelion Coconut 10 Ct Tea Bag Loose - A,Tea,governed,high,yes,1.0,87,3.55,3.55,24.5,0.408,24.5,
2026-02-05,2026-02,Assembly,,TGB030,,Bag/Other,inferred,,yes,1.0,1000,3.2,3.2,312.5,5.208,312.5,
2026-02-05,2026-02,Assembly,,TGB208,ORG Irish Cream Tea Bag Goody Bag - G,Tea,inferred,,yes,1.0,100,1.0,1.0,100.0,1.667,100.0,
2026-02-05,2026-02,Assembly,,TGB502,Chaga Ashwaganda Tea Goody Bag,Bag/Other,inferred,,yes,1.0,920,2.56,2.56,359.4,5.99,359.4,
2026-02-05,2026-02,Assembly,,TGB507,ORG Miraculous Mushroom AP Tea Bag Goody Bag,Tea,inferred,,yes,1.0,1000,3.21,3.21,311.5,5.192,311.5,
2026-02-05,2026-02,Maisa 1,,40031,ORG Almond Amaretto 25CT Tea Bag - GA,Tea,governed,high,yes,3.0,303,2.2,6.6,137.7,2.295,45.9,
2026-02-05,2026-02,Maisa 1,,42040,ORG Snickerdoodle 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,3.0,401,6.58,19.74,60.9,1.016,20.3,
2026-02-05,2026-02,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.38,1.14,,,,
2026-02-05,2026-02,Maisa 2+3,,45020F,Chaga Ashwagandha Dual Language 10 cnt TB,Tea,inferred,,yes,5.0,277,2.26,11.3,122.6,2.043,24.5,
2026-02-05,2026-02,Maisa 2+3,,45021,ORG Chaga Ashwagandha 25 Ct Tea Bag,Tea,governed,high,yes,5.0,1200,4.11,20.55,292.0,4.866,58.4,
2026-02-05,2026-02,Maisa 2+3,,45050,ORG Turkey Tail Astragalus 10 Ct Tea Bag/6 Count Case - G,Tea,inferred,,yes,5.0,230,1.4,7.0,164.3,2.738,32.9,
2026-02-05,2026-02,Maisa 2+3,,45051,ORG Turkey Tail Astragalus 25 Ct Tea Bag - G,Tea,governed,high,yes,5.0,216,1.04,5.2,207.7,3.462,41.5,
2026-02-05,2026-02,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.4,2.0,,,,
2026-02-05,2026-02,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.18,0.9,,,,
2026-02-05,2026-02,WeighRight,,55020,Chaga Ashwagandha 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,1080,1.41,4.23,766.0,12.766,255.3,
2026-02-05,2026-02,WeighRight,,63110,ORG Dandelion Dark Roast 5 Lb Bag,APG,governed,high,yes,3.0,80,1.1,3.3,72.7,1.212,24.2,
2026-02-05,2026-02,WeighRight,,85020,ORG Chaga Ashwagandha 10 Oz Bag/6 Count Case,Bag/Other,inferred,,yes,3.0,230,2.2,6.6,104.5,1.742,34.8,
2026-02-05,2026-02,WeighRight,,85020L,ORG Chaga Ashwagandha 10 Oz Bag/Box of 24,Bag/Other,inferred,,yes,3.0,1200,2.25,6.75,533.3,8.889,177.8,
2026-02-05,2026-02,WeighRight,,85023,ORG Chaga Ashwagandha 10OZ Bag 3PK ,Bag/Other,inferred,,yes,3.0,240,1.15,3.45,208.7,3.478,69.6,
2026-02-05,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.3,0.9,,,,
2026-02-06,2026-02,AMS,handpack,10013,"ORG Hibisicus, 8 Oz Bag",Bag/Other,inferred,,yes,3.0,720,5.17,15.51,139.3,2.321,46.4,
2026-02-06,2026-02,AMS,handpack,10044,AMZN- WWB-ORG Hibiscus - 1 Lb Bag,Bag/Other,inferred,,yes,3.0,240,5.08,15.24,47.2,0.787,15.7,
2026-02-06,2026-02,AMS,handpack,10071,AMZN - WWB - ORG Roasted Barley - 1 Lb - G,Bag/Other,inferred,,yes,3.0,480,2.41,7.23,199.2,3.32,66.4,
2026-02-06,2026-02,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,1.0,289,7.5,7.5,38.5,0.642,38.5,
2026-02-06,2026-02,Assembly,,TGB204,ORG Snickerdoodle Tea Bag Goody Bag - GA,Tea,inferred,,yes,1.0,1000,2.51,2.51,398.4,6.64,398.4,
2026-02-06,2026-02,Assembly,,TGB208,ORG Irish Cream Tea Bag Goody Bag - G,Tea,inferred,,yes,1.0,400,0.38,0.38,1052.6,17.544,1052.6,
2026-02-06,2026-02,Assembly,,TGB337,ORG Blueberry Vanilla Tea Bag Goody Bag,Tea,inferred,,yes,1.0,1000,4.46,4.46,224.2,3.737,224.2,
2026-02-06,2026-02,Maisa 1,,40010,ORG Vanilla Nut 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,3.0,161,3.1,9.3,51.9,0.866,17.3,
2026-02-06,2026-02,Maisa 1,,42040,ORG Snickerdoodle 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,3.0,59,0.51,1.53,115.7,1.928,38.6,
2026-02-06,2026-02,Maisa 1,,42040L,ORG Snickerdoodle 10ct Loose - GA,Tea,governed,high,yes,3.0,612,1.13,3.39,541.6,9.027,180.5,
2026-02-06,2026-02,Maisa 1,,42041,Snickerdoodle 25CT Tea Bag - GA,Tea,governed,high,yes,3.0,600,4.07,12.21,147.4,2.457,49.1,
2026-02-06,2026-02,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.37,1.11,,,,
2026-02-06,2026-02,Maisa 2+3,,46010L,ORG Dark Chocolate 10 Ct Tea Bag/36 Count Box,Tea,governed,high,yes,5.0,1512,2.33,11.65,648.9,10.815,129.8,
2026-02-06,2026-02,Maisa 2+3,,46011,ORG Dark Chocolate 25 Ct Tea Bag,Tea,governed,high,yes,5.0,1670,5.5,27.5,303.6,5.061,60.7,
2026-02-06,2026-02,Maisa 2+3,,46013,ORG Dark Chocolate 25CT Tea Bag 3PK,Tea,inferred,,yes,5.0,160,1.26,6.3,127.0,2.116,25.4,
2026-02-06,2026-02,WeighRight,,10008,"Org Rooibos, 8 Oz Bag",Bag/Other,inferred,,yes,3.0,1152,2.29,6.87,503.1,8.384,167.7,
2026-02-06,2026-02,WeighRight,,10026,ORG Orange Peel 8 Oz Bag,Bag/Other,inferred,,yes,3.0,204,0.29,0.87,703.4,11.724,234.5,
2026-02-06,2026-02,WeighRight,,10039A,AMZN Roasted French Chicory 2 X 1 Lb Bag,Bag/Other,inferred,,yes,3.0,24,0.3,0.9,80.0,1.333,26.7,
2026-02-06,2026-02,WeighRight,,83110L,ORG Dandelion Dark Roast 10 oz Bag/Box of 24,APG,governed,high,yes,3.0,1440,3.25,9.75,443.1,7.385,147.7,
2026-02-06,2026-02,WeighRight,,83113,ORG Dandelion Dark Roast 10OZ Bag 3PK ,Bag/Other,inferred,,yes,3.0,240,1.3,3.9,184.6,3.077,61.5,
2026-02-06,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.3,0.9,,,,
2026-02-06,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.27,0.81,,,,
2026-02-06,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.45,1.35,,,,
2026-02-09,2026-02,AMS,handpack,10005A,WWB AMZN Organic Chia (1lb),Bag/Other,inferred,,yes,3.0,924,7.32,21.96,126.2,2.104,42.1,
2026-02-09,2026-02,AMS,handpack,10013,"ORG Hibisicus, 8 Oz Bag",Bag/Other,inferred,,yes,3.0,480,2.45,7.35,195.9,3.265,65.3,
2026-02-09,2026-02,Assembly,,30007,Instant Miraculous Mushrooms A&P 100g Bag / 6 Count Case,Instant,inferred,,yes,1.0,31,0.39,0.39,79.5,1.325,79.5,
2026-02-09,2026-02,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,1.0,352,10.15,10.15,34.7,0.578,34.7,
2026-02-09,2026-02,Maisa 1,,40010,ORG Vanilla Nut 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,3.0,621,10.03,30.09,61.9,1.032,20.6,
2026-02-09,2026-02,Maisa 2+3,,40111,ORG French Roast 25CT Tea Bag - G,Tea,governed,high,yes,5.0,1098,3.59,17.95,305.8,5.097,61.2,
2026-02-09,2026-02,Maisa 2+3,,46010,ORG Dark Chocolate 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,507,3.54,17.7,143.2,2.387,28.6,
2026-02-09,2026-02,Maisa 2+3,,46011,ORG Dark Chocolate 25 Ct Tea Bag,Tea,governed,high,yes,5.0,490,1.23,6.15,398.4,6.64,79.7,
2026-02-09,2026-02,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.41,2.05,,,,
2026-02-09,2026-02,WeighRight,,10031,Roasted Chicory Root - 1 Lb Bag,Bag/Other,inferred,,yes,3.0,228,0.36,1.08,633.3,10.556,211.1,
2026-02-09,2026-02,WeighRight,,10031,Roasted Chicory Root - 1 Lb Bag,Bag/Other,inferred,,yes,3.0,1644,3.13,9.39,525.2,8.754,175.1,
2026-02-09,2026-02,WeighRight,,10031,Roasted Chicory Root - 1 Lb Bag,Bag/Other,inferred,,yes,3.0,1068,1.42,4.26,752.1,12.535,250.7,
2026-02-09,2026-02,WeighRight,,10039A,AMZN Roasted French Chicory 2 X 1 Lb Bag,Bag/Other,inferred,,yes,3.0,1020,4.26,12.78,239.4,3.991,79.8,
2026-02-10,2026-02,AMS,handpack,10001A,Sage 2 Oz Bags AMZN,Bag/Other,inferred,,yes,3.0,655,5.52,16.56,118.7,1.978,39.6,
2026-02-10,2026-02,AMS,handpack,10005A,WWB AMZN Organic Chia (1lb),Bag/Other,inferred,,yes,3.0,152,1.05,3.15,144.8,2.413,48.3,
2026-02-10,2026-02,AMS,handpack,10012,"ORG Lemon Grass, 7 Oz Bag",Bag/Other,inferred,,yes,3.0,330,3.39,10.17,97.3,1.622,32.4,
2026-02-10,2026-02,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,1.0,352,10.18,10.18,34.6,0.576,34.6,
2026-02-10,2026-02,Assembly,,46011,ORG Dark Chocolate 25 Ct Tea Bag,Tea,governed,high,,1.0,49,,,,,,
2026-02-10,2026-02,Assembly,,TGB060,ORG Hazelnut Tea Bag Goody Bag - GA,Tea,inferred,,,1.0,250,,,,,,
2026-02-10,2026-02,Assembly,,TGB110,ORG French Roast Tea Bag Goody Bag - G,Tea,inferred,,,1.0,25,,,,,,
2026-02-10,2026-02,Assembly,,TGB311,ORG Dandelion Dark Roast Tea Bag Goody Bag,Tea,inferred,,,1.0,300,,,,,,
2026-02-10,2026-02,Assembly,,TGB322,Dandelion Caramel Nut Tea Bag Goody Bag - A,Tea,inferred,,,1.0,200,,,,,,
2026-02-10,2026-02,Assembly,,TGB502,Chaga Ashwaganda Tea Goody Bag,Bag/Other,inferred,,,1.0,225,,,,,,
2026-02-10,2026-02,Assembly,,TGB503,Lion's Mane Rhodiola Tea Goody Bag - G,Bag/Other,inferred,,,1.0,125,,,,,,
2026-02-10,2026-02,Assembly,,TGB601,ORG Dark Chocolate Tea Bag Goody Bag,Tea,inferred,,,1.0,375,,,,,,
2026-02-10,2026-02,Maisa 1,,40010,ORG Vanilla Nut 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,3.0,759,8.45,25.35,89.8,1.497,29.9,
2026-02-10,2026-02,Maisa 1,,40010A,AMZN Org Vanilla Nut 10 Ct Tea Bag Loose - GA,Tea,inferred,,yes,3.0,180,0.37,1.11,486.5,8.108,162.2,
2026-02-10,2026-02,Maisa 1,,TB010,ORG Vanilla Nut Tea Bag Loose - GA,Tea,inferred,,yes,3.0,2000,0.37,1.11,5405.4,90.09,1801.8,
2026-02-10,2026-02,Maisa 2+3,,40111,ORG French Roast 25CT Tea Bag - G,Tea,governed,high,yes,5.0,294,1.05,5.25,280.0,4.667,56.0,
2026-02-10,2026-02,Maisa 2+3,,40130,ORG Maca Chocolate 10ct/6pk Tea Bag - G,Tea,inferred,,yes,5.0,357,3.05,15.25,117.0,1.951,23.4,
2026-02-10,2026-02,Maisa 2+3,,40131,ORG Mexican Chocolate 25CT Tea Bag - G,Tea,governed,high,yes,5.0,720,2.55,12.75,282.4,4.706,56.5,
2026-02-10,2026-02,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.36,1.8,,,,
2026-02-10,2026-02,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.44,2.2,,,,
2026-02-10,2026-02,Maisa 2+3,,TB110,ORG French Roast Tea Bag Loose - G,Tea,inferred,,yes,4.0,12000,1.35,5.4,8888.9,148.148,2222.2,
2026-02-10,2026-02,WeighRight,,10031,Roasted Chicory Root - 1 Lb Bag,Bag/Other,inferred,,yes,3.0,156,0.17,0.51,917.6,15.294,305.9,
2026-02-10,2026-02,WeighRight,,10031,Roasted Chicory Root - 1 Lb Bag,Bag/Other,inferred,,yes,3.0,1332,2.39,7.17,557.3,9.289,185.8,
2026-02-10,2026-02,WeighRight,,10031,Roasted Chicory Root - 1 Lb Bag,Bag/Other,inferred,,yes,3.0,612,0.53,1.59,1154.7,19.245,384.9,
2026-02-10,2026-02,WeighRight,,10035,Chicory 5 Lb Bag,Bag/Other,inferred,,yes,3.0,420,2.43,7.29,172.8,2.881,57.6,
2026-02-10,2026-02,WeighRight,,80110,ORG French Roast 11OZ Bag/6 Count Case - G,Bag/Other,inferred,,yes,3.0,184,2.55,7.65,72.2,1.203,24.1,
2026-02-10,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.37,1.11,,,,
2026-02-11,2026-02,AMS,handpack,10012,"ORG Lemon Grass, 7 Oz Bag",Bag/Other,inferred,,yes,3.0,1290,8.29,24.87,155.6,2.593,51.9,
2026-02-11,2026-02,AMS,handpack,30007,Instant Miraculous Mushrooms A&P 100g Bag / 6 Count Case,Instant,inferred,,yes,3.0,20,1.2,3.6,16.7,0.278,5.6,
2026-02-11,2026-02,Assembly,,30007,Instant Miraculous Mushrooms A&P 100g Bag / 6 Count Case,Instant,inferred,,,1.0,5,,,,,,
2026-02-11,2026-02,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,1.0,351,10.18,10.18,34.5,0.575,34.5,
2026-02-11,2026-02,Assembly,,46011,ORG Dark Chocolate 25 Ct Tea Bag,Tea,governed,high,,1.0,100,,,,,,
2026-02-11,2026-02,Assembly,,49999,Teeccino Herbal Tea Shipper,Bag/Other,inferred,,,1.0,1,,,,,,
2026-02-11,2026-02,Assembly,,TGB010,ORG Vanilla Nut Tea Bag Goody Bag - GA,Tea,inferred,,,1.0,200,,,,,,
2026-02-11,2026-02,Maisa 1,,NTB0010,Vanilla Nut Tagless 6g Tea Bag - GA,Tea,inferred,,yes,3.0,37200,8.54,25.62,4356.0,72.6,1452.0,
2026-02-11,2026-02,Maisa 1,,TB010,ORG Vanilla Nut Tea Bag Loose - GA,Tea,inferred,,yes,3.0,5500,0.33,0.99,16666.7,277.778,5555.6,
2026-02-11,2026-02,Maisa 2+3,,40130,ORG Maca Chocolate 10ct/6pk Tea Bag - G,Tea,inferred,,yes,5.0,333,2.1,10.5,158.6,2.643,31.7,
2026-02-11,2026-02,Maisa 2+3,,40130L,Org Maca Chocolate 10 Ct Tea Bag Loose - G,Tea,governed,high,yes,5.0,792,0.51,2.55,1552.9,25.882,310.6,
2026-02-11,2026-02,Maisa 2+3,,40132,ORG Maca Chocolate 25CT Tea Bag - G,Tea,governed,high,yes,5.0,600,1.47,7.35,408.2,6.803,81.6,
2026-02-11,2026-02,Maisa 2+3,,40132F,ORG Maca Chocolate DL 25CT Tea Bag AMZN (24pk) - G,Tea,inferred,,yes,5.0,240,0.43,2.15,558.1,9.302,111.6,
2026-02-11,2026-02,Maisa 2+3,,45010,ORG Reishi Eleuthero 10 Ct Tea Bag/6 Count Case - G,Tea,inferred,,yes,5.0,150,1.0,5.0,150.0,2.5,30.0,
2026-02-11,2026-02,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.35,1.75,,,,
2026-02-11,2026-02,Maisa 2+3,,TB130,ORG Maca Chocolate Tea Bag - G,Tea,inferred,,yes,4.0,18000,2.56,10.24,7031.2,117.188,1757.8,
2026-02-11,2026-02,WeighRight,,80110,ORG French Roast 11OZ Bag/6 Count Case - G,Bag/Other,inferred,,yes,3.0,276,3.34,10.02,82.6,1.377,27.5,
2026-02-11,2026-02,WeighRight,,80110A,AMZN Org French Roast 11OZ Bag/Box of 24 - G,Bag/Other,inferred,,yes,3.0,1200,2.58,7.74,465.1,7.752,155.0,
2026-02-11,2026-02,WeighRight,,80113,ORG French Roast 11OZ Bag 3PK - G,Bag/Other,inferred,,yes,3.0,368,1.59,4.77,231.4,3.857,77.1,
