date,month,machine,ams_mode,item,description,category,category_source,style_confidence,is_production_run,operators,units_packs,machine_hrs,operator_hrs,units_per_machine_hr,units_per_machine_min,units_per_operator_hr,data_flag
2026-02-23,2026-02,Maisa 2+3,,43310F,Dandelion Mocha Mint Dual Language 10 cnt TB - A,Tea,inferred,,yes,3.0,120,1.483,4.45,80.9,1.348,27.0,
2026-02-23,2026-02,Maisa 2+3,,43314,ORG Dandelion Mocha Mint 10CT Tea Bag 4PK - A,Tea,inferred,,yes,3.0,224,1.617,4.85,138.6,2.309,46.2,
2026-02-23,2026-02,Maisa 2+3,,45070,ORG Miraculous Mushrooms AP 10Ct/6Pk Tea Bag,Tea,inferred,,yes,5.0,900,1.083,5.417,830.8,13.846,166.2,
2026-02-23,2026-02,Maisa 2+3,,CleanA,Clean + Allergen Tests,Tea,inferred,,,5.0,0,0.517,2.583,,,,
2026-02-23,2026-02,Maisa 2+3,,CleanG,Clean + Gluten Test,Tea,inferred,,,3.0,0,0.583,1.75,,,,
2026-02-23,2026-02,Maisa 2+3,,NTB0080,Mocha Tagless 6g Tea Bag - GA,Tea bag (intermediate),item-code,,yes,2.0,11796,2.333,4.667,5055.4,84.257,2527.7,
2026-02-23,2026-02,Maisa 2+3,,TB331,ORG Dandelion Mocha Mint Tea Bag - A,Tea bag (intermediate),item-code,,yes,4.0,8000,0.817,3.267,9795.9,163.265,2449.0,
2026-02-23,2026-02,WeighRight,,66010,ORG Dark Chocolate 5 Lb Bag,Bag/Other,inferred,,yes,3.0,20,0.333,1.0,60.0,1.0,20.0,
2026-02-23,2026-02,WeighRight,,80080,ORG Mocha 11OZ Bag/6 Count Case - GA,Bag/Other,inferred,,yes,3.0,218,2.717,8.15,80.2,1.337,26.7,
2026-02-23,2026-02,WeighRight,,82110L,ORG French Vanilla 11OZ Bag/Box of 24 - G,Bag/Other,inferred,,yes,3.0,719,1.733,5.2,414.8,6.913,138.3,
2026-02-23,2026-02,WeighRight,,82130L,ORG Mexican Chocolate 11OZ Bag/Box of 24 - G,APG,governed,high,yes,3.0,330,0.933,2.8,353.6,5.893,117.9,
2026-02-23,2026-02,WeighRight,,86010,ORG Dark Chocolate 10 Oz Bag/6 Count Case,Bag/Other,inferred,,yes,3.0,46,0.733,2.2,62.7,1.045,20.9,
2026-02-23,2026-02,WeighRight,,86010L,ORG Dark Chocolate 10 Oz Bag/Box of 24,Bag/Other,inferred,,yes,3.0,1158,2.233,6.7,518.5,8.642,172.8,
2026-02-23,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.483,1.45,,,,
2026-02-23,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.417,1.25,,,,
2026-02-23,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.25,0.75,,,,
2026-02-23,2026-02,WeighRight,,CleanGA,Clean + Gluten + Allergen Tests,Bag/Other,inferred,,,3.0,0,0.4,1.2,,,,
2026-02-24,2026-02,AMS,machine(Amy),10006A,WWB AMZN Organic Lemon Balm (6 Oz) ,Bag/Other,inferred,,yes,4.0,2220,8.05,32.2,275.8,4.596,68.9,
2026-02-24,2026-02,AMS,handpack,10013,"ORG Hibisicus, 8 Oz Bag",Bag/Other,inferred,,yes,3.0,326,1.4,4.2,232.9,3.881,77.6,
2026-02-24,2026-02,Assembly,,43224,ORG Dandelion Caramel Nut 10CT Tea Bag 4PK X0019VIU9N,Tea,inferred,,yes,1.0,37,10.267,10.267,3.6,0.06,3.6,
2026-02-24,2026-02,Assembly,,45001L,Mushroom Adapt Tea Bag Sampler Box,Sampler,governed,high,yes,2.0,319,8.367,16.733,38.1,0.635,19.1,
2026-02-24,2026-02,Assembly,,50096,Top Six Packet Sampler pack,Sampler,inferred,,yes,1.0,30,4.75,4.75,6.3,0.105,6.3,
2026-02-24,2026-02,Assembly,,GDB060,ORG Hazelnut Packet Goody Bag - GA,Bag/Other,inferred,,yes,1.0,20,0.083,0.083,240.0,4.0,240.0,
2026-02-24,2026-02,Assembly,,GDB080,ORG Mocha Packet Goody Bag,Bag/Other,inferred,,yes,1.0,20,0.083,0.083,240.0,4.0,240.0,
2026-02-24,2026-02,Assembly,,GDB311,ORG Dandelion Dark Roast Packet Goody Bag,Bag/Other,inferred,,yes,1.0,20,0.083,0.083,240.0,4.0,240.0,
2026-02-24,2026-02,Assembly,,GDB501,ORG Reishi Eleuthero Packet Goody Bag - G,Bag/Other,inferred,,yes,1.0,20,0.1,0.1,200.0,3.333,200.0,
2026-02-24,2026-02,Assembly,,GDB502,ORG Chaga Ashwaganda Packet Goody Bag,Bag/Other,inferred,,yes,1.0,20,0.083,0.083,240.0,4.0,240.0,
2026-02-24,2026-02,Assembly,,TGB501,Reishi Eleuthero Tea Goody Bag - G,Bag/Other,inferred,,yes,1.0,20,0.15,0.15,133.3,2.222,133.3,
2026-02-24,2026-02,Assembly,,TGB502,Chaga Ashwaganda Tea Goody Bag,Bag/Other,inferred,,yes,1.0,20,0.083,0.083,240.0,4.0,240.0,
2026-02-24,2026-02,Assembly,,TGB505,Turkey Tail Astragalus Tea Goody Bag - G,Bag/Other,inferred,,yes,1.0,20,0.083,0.083,240.0,4.0,240.0,
2026-02-24,2026-02,Maisa 1,,45050,ORG Turkey Tail Astragalus 10 Ct Tea Bag/6 Count Case - G,Tea,inferred,,yes,3.0,1920,5.017,15.05,382.7,6.379,127.6,
2026-02-24,2026-02,Maisa 1,,45051,ORG Turkey Tail Astragalus 25 Ct Tea Bag - G,Tea,governed,high,yes,3.0,648,4.883,14.65,132.7,2.212,44.2,
2026-02-24,2026-02,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.417,1.25,,,,
2026-02-24,2026-02,Maisa 2+3,,43110,ORG Dandelion Dark Roast 10ct/6pk Tea Bag,Tea,inferred,,yes,5.0,1716,2.333,11.667,735.4,12.257,147.1,
2026-02-24,2026-02,Maisa 2+3,,43110F,Dandelion Dark Roast Dual Language 10ct/6pk Tea Bag,Tea,inferred,,yes,5.0,1380,1.6,8.0,862.5,14.375,172.5,
2026-02-24,2026-02,Maisa 2+3,,43113,ORG Dandelion Dark Roast 25CT Tea Bag 3PK,Tea,inferred,,yes,5.0,216,1.733,8.667,124.6,2.077,24.9,
2026-02-24,2026-02,Maisa 2+3,,45070,ORG Miraculous Mushrooms AP 10Ct/6Pk Tea Bag,Tea,inferred,,yes,5.0,1860,2.517,12.583,739.1,12.318,147.8,
2026-02-24,2026-02,Maisa 2+3,,45070L,Org Miraculous Mushroom AP 10Ct Tea Bag Loose,Tea,inferred,,yes,5.0,432,0.667,3.333,648.0,10.8,129.6,
2026-02-24,2026-02,Maisa 2+3,,45071,ORG Miraculous Mushroom A&P 25 Ct Tea Bag,Tea,inferred,,yes,5.0,274,0.483,2.417,566.9,9.448,113.4,
2026-02-24,2026-02,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.667,3.333,,,,
2026-02-24,2026-02,WeighRight,,10027,Organic Licorice C/S - 8 Oz Bag,Bag/Other,inferred,,yes,3.0,1160,2.883,8.65,402.3,6.705,134.1,
2026-02-24,2026-02,WeighRight,,20111,ORG French Roast 300G Dual Language Bag - 6Ct Case - G,Bag/Other,inferred,,yes,3.0,180,2.183,6.55,82.4,1.374,27.5,
2026-02-24,2026-02,WeighRight,,82080L,ORG Irish Cream 11 Oz Bag/Box of 24 - G,Bag/Other,inferred,,yes,3.0,528,0.9,2.7,586.7,9.778,195.6,
2026-02-24,2026-02,WeighRight,,83220A,AMZN Dandelion Caramel Nut 10 Oz Bag/Box of 24 - A,Bag/Other,inferred,,yes,3.0,432,0.767,2.3,563.5,9.391,187.8,
2026-02-24,2026-02,WeighRight,,83220L,Dandelion Caramel Nut 10 Oz Bag/Box of 24 - A,Bag/Other,inferred,,yes,3.0,600,1.35,4.05,444.4,7.407,148.1,
2026-02-24,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,1.05,3.15,,,,
2026-02-24,2026-02,WeighRight,,CleanA,Clean + Allergen Tests,Bag/Other,inferred,,,3.0,0,0.45,1.35,,,,
2026-02-24,2026-02,WeighRight,,CleanG,Clean + Gluten Test,Bag/Other,inferred,,,3.0,0,0.517,1.55,,,,
2026-02-25,2026-02,AMS,machine(Amy),10006A,WWB AMZN Organic Lemon Balm (6 Oz) ,Bag/Other,inferred,,yes,4.0,134,1.0,4.0,134.0,2.233,33.5,
2026-02-25,2026-02,AMS,machine(Amy),10012,"ORG Lemon Grass, 7 Oz Bag",Bag/Other,inferred,,yes,4.0,1800,8.433,33.733,213.4,3.557,53.4,
2026-02-25,2026-02,AMS,machine(Amy),CleanP,,Bag/Other,inferred,,,4.0,0,0.317,1.267,,,,
2026-02-25,2026-02,Assembly,,43220L,Org Dandelion Caramel Nut 10 Ct Tea Bag Loose - A,Tea,governed,high,yes,1.0,194,3.883,3.883,50.0,0.833,50.0,
2026-02-25,2026-02,Assembly,,45001L,Mushroom Adapt Tea Bag Sampler Box,Sampler,governed,high,yes,2.0,389,6.833,13.667,56.9,0.949,28.5,
2026-02-25,2026-02,Assembly,,TGB311,ORG Dandelion Dark Roast Tea Bag Goody Bag,Tea,inferred,,yes,1.0,50,0.133,0.133,375.0,6.25,375.0,
2026-02-25,2026-02,Assembly,,TGB322,Dandelion Caramel Nut Tea Bag Goody Bag - A,Tea,inferred,,yes,1.0,50,0.2,0.2,250.0,4.167,250.0,
2026-02-25,2026-02,Assembly,,TGB502,Chaga Ashwaganda Tea Goody Bag,Bag/Other,inferred,,yes,1.0,25,0.083,0.083,300.0,5.0,300.0,
2026-02-25,2026-02,Assembly,,TGB507,ORG Miraculous Mushroom AP Tea Bag Goody Bag,Tea,inferred,,yes,1.0,10,0.033,0.033,300.0,5.0,300.0,
2026-02-25,2026-02,Maisa 1,,40021,ORG Chocolate Mint 25CT Tea Bag - GA,Tea,governed,high,yes,3.0,672,3.6,10.8,186.7,3.111,62.2,
2026-02-25,2026-02,Maisa 1,,40121,DO NOT MAKE ORG Maya Chai 25CT Tea Bag - G,Tea,governed,high,yes,3.0,376,2.15,6.45,174.9,2.915,58.3,
2026-02-25,2026-02,Maisa 1,,42080,ORG Irish Cream 10ct/6pk Tea Bag - G,Tea,inferred,,yes,3.0,1278,2.85,8.55,448.4,7.474,149.5,
2026-02-25,2026-02,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.533,1.6,,,,
2026-02-25,2026-02,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.367,1.1,,,,
2026-02-25,2026-02,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.5,1.5,,,,
2026-02-25,2026-02,Maisa 2+3,,43110,ORG Dandelion Dark Roast 10ct/6pk Tea Bag,Tea,inferred,,yes,5.0,6564,7.833,39.167,838.0,13.966,167.6,
2026-02-25,2026-02,Maisa 2+3,,43110L,Org Dandelion Dark Roast 10 Ct Tea Bag Loose,Tea,governed,high,yes,5.0,720,0.9,4.5,800.0,13.333,160.0,
2026-02-25,2026-02,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,1.6,8.0,,,,
2026-02-25,2026-02,WeighRight,,60110,ORG French Roast 5 Lb Bag - G,Bag/Other,inferred,,yes,3.0,120,0.883,2.65,135.8,2.264,45.3,
2026-02-25,2026-02,WeighRight,,80110,ORG French Roast 11OZ Bag/6 Count Case - G,Bag/Other,inferred,,yes,3.0,330,5.333,16.0,61.9,1.031,20.6,
2026-02-25,2026-02,WeighRight,,80110A,AMZN Org French Roast 11OZ Bag/Box of 24 - G,Bag/Other,inferred,,yes,3.0,1800,3.333,10.0,540.0,9.0,180.0,
2026-02-26,2026-02,AMS,machine(Amy),10017,ORG Lemon Balm (+8) 1LB Bag - 7-9523910017,Bag/Other,inferred,,yes,4.0,952,7.883,31.533,120.8,2.013,30.2,
2026-02-26,2026-02,AMS,machine(Amy),10201,WWB - ORG Peppermint Leaf - 4 Oz Bag,Bag/Other,inferred,,yes,4.0,276,1.3,5.2,212.3,3.538,53.1,
2026-02-26,2026-02,AMS,machine(Amy),Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,4.0,0,0.517,2.067,,,,
2026-02-26,2026-02,Assembly,,45001L,Mushroom Adapt Tea Bag Sampler Box,Sampler,governed,high,yes,2.0,398,10.267,20.533,38.8,0.646,19.4,
2026-02-26,2026-02,Assembly,,45031,ORG Lion's Mane Rhodiola 25 Ct Tea Bag - G,Tea,inferred,,yes,1.0,32,8.333,8.333,3.8,0.064,3.8,
2026-02-26,2026-02,Assembly,,insert01,Mailer Insert for Healthcare Practitioner Insert,Bag/Other,inferred,,yes,1.0,90,2.433,2.433,37.0,0.616,37.0,
2026-02-26,2026-02,Maisa 1,,42061,ORG Maple Pecan 25CT Tea Bag - GA,Tea,governed,high,yes,3.0,552,3.05,9.15,181.0,3.016,60.3,
2026-02-26,2026-02,Maisa 1,,48003,WWB ORG Lemon Balm 25ct Tea Bag 2.25g,Tea,inferred,,yes,3.0,792,6.0,18.0,132.0,2.2,44.0,
2026-02-26,2026-02,Maisa 1,,CleanGA,Clean + Gluten + Allergen Tests,Tea,inferred,,,3.0,0,0.7,2.1,,,,
2026-02-26,2026-02,Maisa 2+3,,46010,ORG Dark Chocolate 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,2760,3.8,19.0,726.3,12.105,145.3,
2026-02-26,2026-02,Maisa 2+3,,46010L,ORG Dark Chocolate 10 Ct Tea Bag/36 Count Box,Tea,governed,high,yes,5.0,936,1.85,9.25,505.9,8.432,101.2,
2026-02-26,2026-02,Maisa 2+3,,46011,ORG Dark Chocolate 25 Ct Tea Bag,Tea,governed,high,yes,5.0,1200,3.5,17.5,342.9,5.714,68.6,
2026-02-26,2026-02,Maisa 2+3,,TB601,ORG Dark Chocolate Loose Tea Bag,Tea bag (intermediate),item-code,,yes,2.0,7000,0.917,1.833,7636.4,127.273,3818.2,
2026-02-26,2026-02,WeighRight,,56010,Dark Chocolate 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,1800,3.267,9.8,551.0,9.184,183.7,
2026-02-26,2026-02,WeighRight,,60030,ORG Almond Amaretto 5 Lb Bag - GA,Bag/Other,inferred,,yes,3.0,40,0.483,1.45,82.8,1.379,27.6,
2026-02-26,2026-02,WeighRight,,66010,ORG Dark Chocolate 5 Lb Bag,Bag/Other,inferred,,yes,3.0,20,0.267,0.8,75.0,1.25,25.0,
2026-02-26,2026-02,WeighRight,,80110,ORG French Roast 11OZ Bag/6 Count Case - G,Bag/Other,inferred,,yes,3.0,139,0.983,2.95,141.4,2.356,47.1,
2026-02-26,2026-02,WeighRight,,85070L,ORG Miraculous Mushrooms 10oz Bag/Box of 24,Bag/Other,inferred,,yes,3.0,779,1.9,5.7,410.0,6.833,136.7,
2026-02-26,2026-02,WeighRight,,86010L,ORG Dark Chocolate 10 Oz Bag/Box of 24,Bag/Other,inferred,,yes,3.0,288,1.15,3.45,250.4,4.174,83.5,
2026-02-26,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.483,1.45,,,,
2026-02-26,2026-02,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.283,0.85,,,,
2026-02-26,2026-02,WeighRight,,CleanGA,Clean + Gluten + Allergen Tests,Bag/Other,inferred,,,3.0,0,1.05,3.15,,,,
2026-02-27,2026-02,Maisa 2+3,,43220,ORG Dandelion Caramel Nut 10ct/6pk Tea Bag - A,Tea,inferred,,yes,5.0,8280,9.917,49.583,835.0,13.916,167.0,
2026-02-27,2026-02,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.267,1.333,,,,
2026-03-02,2026-03,AMS,machine(Amy),10008,"Org Rooibos, 8 Oz Bag",Bag/Other,inferred,,yes,4.0,12,0.15,0.6,80.0,1.333,20.0,
2026-03-02,2026-03,AMS,machine(Amy),10201,WWB - ORG Peppermint Leaf - 4 Oz Bag,Bag/Other,inferred,,yes,4.0,1524,6.533,26.133,233.3,3.888,58.3,
2026-03-02,2026-03,AMS,machine(Amy),10202,ORG Peppermint 1 Lb Bag,Bag/Other,inferred,,yes,4.0,280,2.417,9.667,115.9,1.931,29.0,
2026-03-02,2026-03,AMS,machine(Amy),Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,4.0,0,0.95,3.8,,,,
2026-03-02,2026-03,Assembly,,45001,Mushroom Adaptogen TB Sampler Box - 6 Count Case - G,Sampler,inferred,,yes,4.0,129,7.733,30.933,16.7,0.278,4.2,
2026-03-02,2026-03,Assembly,,45001L,Mushroom Adapt Tea Bag Sampler Box,Sampler,governed,high,yes,2.0,174,2.583,5.167,67.4,1.123,33.7,
2026-03-02,2026-03,Assembly,,45031,ORG Lion's Mane Rhodiola 25 Ct Tea Bag - G,Tea,inferred,,yes,1.0,104,3.983,3.983,26.1,0.435,26.1,
2026-03-02,2026-03,Assembly,,80013,ORG Vanilla Nut 11oz Bag 3PK - GA,Bag/Other,inferred,,yes,1.0,32,0.95,0.95,33.7,0.561,33.7,
2026-03-02,2026-03,Maisa 1,,48003,WWB ORG Lemon Balm 25ct Tea Bag 2.25g,Tea,inferred,,yes,3.0,960,5.517,16.55,174.0,2.9,58.0,
2026-03-02,2026-03,Maisa 1,,48004,WWB ORG French Chicory 25ct Tea Bag,Tea,inferred,,yes,3.0,528,3.75,11.25,140.8,2.347,46.9,
2026-03-02,2026-03,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.733,2.2,,,,
2026-03-02,2026-03,Maisa 2+3,,43220,ORG Dandelion Caramel Nut 10ct/6pk Tea Bag - A,Tea,inferred,,yes,5.0,2760,3.117,15.583,885.6,14.759,177.1,
2026-03-02,2026-03,Maisa 2+3,,43220L,Org Dandelion Caramel Nut 10 Ct Tea Bag Loose - A,Tea,governed,high,yes,5.0,864,1.117,5.583,773.7,12.896,154.7,
2026-03-02,2026-03,Maisa 2+3,,43221,ORG Dandelion Caramel Nut 25CT Tea Bag - A,Tea,governed,high,yes,5.0,1200,4.2,21.0,285.7,4.762,57.1,
2026-03-02,2026-03,Maisa 2+3,,43224,ORG Dandelion Caramel Nut 10CT Tea Bag 4PK X0019VIU9N,Tea,inferred,,yes,5.0,160,0.85,4.25,188.2,3.137,37.6,
2026-03-02,2026-03,Maisa 2+3,,CleanA,Clean + Allergen Tests,Tea,inferred,,,5.0,0,4.733,23.667,,,,
2026-03-02,2026-03,Maisa 2+3,,NTB3220,Dandelion Caramel Nut Tagless 6g Tea Bag - A,Tea bag (intermediate),item-code,,yes,2.0,38000,9.5,19.0,4000.0,66.667,2000.0,
2026-03-02,2026-03,Maisa 2+3,,NTB3220,Dandelion Caramel Nut Tagless 6g Tea Bag - A,Tea bag (intermediate),item-code,,yes,2.0,4000,1.0,2.0,4000.0,66.667,2000.0,
2026-03-02,2026-03,Maisa 2+3,,TB322,ORG Dandelion Caramel Nut Tea Bag - A,Tea bag (intermediate),item-code,,yes,2.0,3000,0.75,1.5,4000.0,66.667,2000.0,
2026-03-02,2026-03,WeighRight,,53110,Dandelion Dark Roast 30g Trial Size Packet,APG,governed,high,yes,3.0,1665,3.133,9.4,531.4,8.856,177.1,
2026-03-02,2026-03,WeighRight,,55020,Chaga Ashwagandha 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,1175,2.117,6.35,555.1,9.252,185.0,
2026-03-02,2026-03,WeighRight,,83110L,ORG Dandelion Dark Roast 10 oz Bag/Box of 24,APG,governed,high,yes,3.0,720,1.483,4.45,485.4,8.09,161.8,
2026-03-02,2026-03,WeighRight,,86010,ORG Dark Chocolate 10 Oz Bag/6 Count Case,Bag/Other,inferred,,yes,3.0,69,0.967,2.9,71.4,1.19,23.8,
2026-03-02,2026-03,WeighRight,,86010L,ORG Dark Chocolate 10 Oz Bag/Box of 24,Bag/Other,inferred,,yes,3.0,624,1.133,3.4,550.6,9.176,183.5,
2026-03-02,2026-03,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.533,1.6,,,,
2026-03-02,2026-03,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.8,2.4,,,,
2026-03-03,2026-03,AMS,machine(Amy),10008,"Org Rooibos, 8 Oz Bag",Bag/Other,inferred,,yes,4.0,423,1.5,6.0,282.0,4.7,70.5,
2026-03-03,2026-03,AMS,machine(Amy),10013,"ORG Hibisicus, 8 Oz Bag",Bag/Other,inferred,,yes,4.0,792,4.9,19.6,161.6,2.694,40.4,
2026-03-03,2026-03,AMS,machine(Amy),10045,AMZN- WWB-ORG Rooibos - 1 Lb Bag,Bag/Other,inferred,,yes,4.0,600,3.333,13.333,180.0,3.0,45.0,
2026-03-03,2026-03,AMS,machine(Amy),Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,4.0,0,0.4,1.6,,,,
2026-03-03,2026-03,Assembly,,40097,Teecino Tea Bag 12 Flavor Sampler,Sampler,governed,high,yes,1.0,30,1.7,1.7,17.6,0.294,17.6,
2026-03-03,2026-03,Assembly,,45001,Mushroom Adaptogen TB Sampler Box - 6 Count Case - G,Sampler,inferred,,yes,2.0,67,10.3,20.6,6.5,0.108,3.3,
2026-03-03,2026-03,Assembly,,45031,ORG Lion's Mane Rhodiola 25 Ct Tea Bag - G,Tea,inferred,,yes,1.0,128,3.933,3.933,32.5,0.542,32.5,
2026-03-03,2026-03,Maisa 1,,40010,ORG Vanilla Nut 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,3.0,4140,8.917,26.75,464.3,7.738,154.8,
2026-03-03,2026-03,Maisa 1,,48004,WWB ORG French Chicory 25ct Tea Bag,Tea,inferred,,yes,3.0,10,0.383,1.15,26.1,0.435,8.7,
2026-03-03,2026-03,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.7,2.1,,,,
2026-03-03,2026-03,Maisa 2+3,,45020,ORG Chaga Ashwagandha 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,3.0,4476,8.1,24.3,552.6,9.21,184.2,
2026-03-03,2026-03,Maisa 2+3,,45020F,Chaga Ashwagandha Dual Language 10 cnt TB,Tea,inferred,,yes,3.0,460,3.583,10.75,128.4,2.14,42.8,
2026-03-03,2026-03,Maisa 2+3,,TB322,ORG Dandelion Caramel Nut Tea Bag - A,Tea bag (intermediate),item-code,,yes,2.0,7000,1.45,2.9,4827.6,80.46,2413.8,
2026-03-03,2026-03,WeighRight,,10039A,AMZN Roasted French Chicory 2 X 1 Lb Bag,Bag/Other,inferred,,yes,3.0,1152,4.333,13.0,265.8,4.431,88.6,
2026-03-03,2026-03,WeighRight,,55020,Chaga Ashwagandha 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,625,1.033,3.1,604.8,10.081,201.6,
2026-03-03,2026-03,WeighRight,,85020,ORG Chaga Ashwagandha 10 Oz Bag/6 Count Case,Bag/Other,inferred,,yes,3.0,230,4.4,13.2,52.3,0.871,17.4,
2026-03-03,2026-03,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.433,1.3,,,,
2026-03-04,2026-03,AMS,machine(Amy),10013,"ORG Hibisicus, 8 Oz Bag",Bag/Other,inferred,,yes,4.0,648,3.017,12.067,214.8,3.58,53.7,
2026-03-04,2026-03,AMS,machine(Amy),30005L,ORG GF Dandelion Blend 312g Bag,Instant,governed,high,yes,4.0,48,0.5,2.0,96.0,1.6,24.0,
2026-03-04,2026-03,AMS,machine(Amy),30013,Instant Miraculous Mushrooms C+5 135g Bag / 6 Count Case,Instant,inferred,,,4.0,0,,,,,,
2026-03-04,2026-03,AMS,machine(Amy),Different tooling,,Bag/Other,inferred,,,4.0,0,0.717,2.867,,,,
2026-03-04,2026-03,Assembly,,40097,Teecino Tea Bag 12 Flavor Sampler,Sampler,governed,high,yes,1.0,180,3.967,3.967,45.4,0.756,45.4,
2026-03-04,2026-03,Assembly,,45001,Mushroom Adaptogen TB Sampler Box - 6 Count Case - G,Sampler,inferred,,yes,2.0,34,2.967,5.933,11.5,0.191,5.7,
2026-03-04,2026-03,Assembly,,45031,ORG Lion's Mane Rhodiola 25 Ct Tea Bag - G,Tea,inferred,,,1.0,0,3.967,3.967,,,,
2026-03-04,2026-03,Assembly,,45050L,ORG Turkey Tail Astragalus 10-Ct Tea Bag - G,Tea,governed,high,yes,1.0,288,1.733,1.733,166.2,2.769,166.2,
2026-03-04,2026-03,Assembly,,50097,Teeccino 30g Packet 10 Flavor Sampler,Sampler,governed,high,yes,1.0,47,1.15,1.15,40.9,0.681,40.9,
2026-03-04,2026-03,Assembly,,85050,ORG Turkey Tail Astragalus 10 Oz Bag/6 Count Case - G,Bag/Other,inferred,,yes,1.0,20,2.017,2.017,9.9,0.165,9.9,
2026-03-04,2026-03,Maisa 1,,40010,ORG Vanilla Nut 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,3.0,4140,8.917,26.75,464.3,7.738,154.8,
2026-03-04,2026-03,Maisa 1,,43340,ORG Dandelion Coconut 10CT Tea Bag - A,Tea,inferred,,yes,3.0,4140,9.9,29.7,418.2,6.97,139.4,
2026-03-04,2026-03,Maisa 1,,CleanG,Clean + Gluten Test,Tea,inferred,,,3.0,0,0.217,0.65,,,,
2026-03-04,2026-03,Maisa 2+3,,45020,ORG Chaga Ashwagandha 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,4476,8.1,40.5,552.6,9.21,110.5,
2026-03-04,2026-03,Maisa 2+3,,45020L,ORG Chaga Ashwagandha 10-Ct Tea Bag,Tea,governed,high,,5.0,0,,,,,,
2026-03-04,2026-03,Maisa 2+3,,TB502,ORG Chaga Ashwagandha Loose Tea Bag,Tea bag (intermediate),item-code,,yes,4.0,3500,1.85,7.4,1891.9,31.532,473.0,
2026-03-04,2026-03,WeighRight,,10031,Roasted Chicory Root - 1 Lb Bag,Bag/Other,inferred,,yes,3.0,1383,1.817,5.45,761.3,12.688,253.8,
2026-03-04,2026-03,WeighRight,,10039A,AMZN Roasted French Chicory 2 X 1 Lb Bag,Bag/Other,inferred,,yes,3.0,120,1.617,4.85,74.2,1.237,24.7,
2026-03-04,2026-03,WeighRight,,55030,Lion's Mane Rhodiola 30g Trial Size Packet - G,APG,governed,high,yes,3.0,1800,3.833,11.5,469.6,7.826,156.5,
2026-03-04,2026-03,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.483,1.45,,,,
2026-03-04,2026-03,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,10.983,32.95,,,,
2026-03-04,2026-03,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.583,1.75,,,,
2026-03-04,2026-03,WeighRight,,Handpack Instant,,Bag/Other,inferred,,,3.0,0,1.833,5.5,,,,
2026-03-05,2026-03,AMS,machine(Amy),30005L,ORG GF Dandelion Blend 312g Bag,Instant,governed,high,yes,4.0,912,9.25,37.0,98.6,1.643,24.6,
2026-03-05,2026-03,AMS,machine(Amy),30010,Instant Hazelnut 100g Bag / 6 Count Case - G,Instant,inferred,,yes,4.0,40,1.683,6.733,23.8,0.396,5.9,
2026-03-05,2026-03,AMS,machine(Amy),30010L,ORG Instant Hazelnut 100g Bag - G,Instant,governed,high,,4.0,0,,,,,,
2026-03-05,2026-03,AMS,machine(Amy),30013L,ORG Miraculous Mushrooms Cacao 135g Bag,Bag/Other,inferred,,yes,4.0,630,3.25,13.0,193.8,3.231,48.5,
